network_packet_size,login_attempts,session_duration,ip_reputation_score,failed_logins,unusual_time_access,protocol_type_ICMP,protocol_type_TCP,protocol_type_UDP,encryption_used_AES,encryption_used_DES,browser_type_Chrome,browser_type_Edge,browser_type_Firefox,browser_type_Safari,browser_type_Unknown
0.375921375921376,0.16666666666666669,0.6658195407999774,0.150431534118629,2,0,0,0,1,1,0,0,0,1,0,0
0.16216216216216217,0.8333333333333333,0.6551162455504123,0.091987214942904,3,0,0,1,0,1,0,1,0,0,0,0
0.21457821457821463,0.16666666666666669,0.5510760497980972,0.4306367944232384,2,0,0,0,1,0,1,1,0,0,0,0
0.22194922194922195,0.16666666666666669,0.8769741283205627,0.2558980098045605,3,0,0,1,0,1,0,1,0,0,0,0
0.1973791973791974,0.25,0.8303116650537933,0.4116783329649334,1,0,0,1,0,1,0,1,0,0,0,0
0.19656019656019658,0.0,0.715989381627749,0.394464159130327,2,0,0,1,0,0,1,0,0,0,1,0
0.3579033579033579,0.25,0.0985122338400645,0.0765792391078429,2,1,0,1,0,0,1,0,1,0,0,0
0.3308763308763309,0.3333333333333333,0.467428004429177,0.1043340891005957,1,0,0,1,0,0,1,0,1,0,0,0
0.8009828009828011,0.0,0.4989381674600697,0.1510957151875045,3,0,0,0,1,0,1,0,0,1,0,0
0.1031941031941032,0.4166666666666667,0.6735738959508787,0.0603220138527352,1,0,0,1,0,0,1,1,0,0,0,0
0.35135135135135137,0.25,0.6156944590336995,0.0672279001315468,2,0,0,1,0,0,1,1,0,0,0,0
0.41113841113841115,0.4166666666666667,0.642619154154998,0.2250905773366215,1,0,0,1,0,1,0,1,0,0,0,0
0.43161343161343163,0.3333333333333333,0.7661502543522647,0.0253851302401508,3,0,0,1,0,0,1,0,1,0,0,0
0.5642915642915644,0.08333333333333333,0.7276191789848806,0.5568005749245504,2,0,0,1,0,1,0,0,1,0,0,0
0.28910728910728917,0.16666666666666669,0.6309736079593148,0.2418715440503225,0,0,0,1,0,0,1,1,0,0,0,0
0.1547911547911548,0.16666666666666669,0.6355263739017187,0.2277553362947343,2,0,0,1,0,1,0,1,0,0,0,0
0.23996723996724,0.08333333333333333,0.704978645231759,0.1584142260403036,1,0,0,1,0,0,1,0,0,0,0,1
0.09828009828009827,0.3333333333333333,0.7374121063891682,0.1043062038930779,1,0,0,1,0,1,0,1,0,0,0,0
0.23832923832923836,0.08333333333333333,0.7345195829296196,0.1709822965913391,2,0,0,1,0,1,0,1,0,0,0,0
0.44471744471744473,0.0,0.825843493680327,0.4055802153398855,1,0,0,1,0,0,1,1,0,0,0,0
0.2817362817362818,0.16666666666666669,0.6711461761529373,0.3152613249543995,1,0,0,1,0,1,0,1,0,0,0,0
0.24897624897624898,0.16666666666666669,0.6718053439170928,0.2864890994376484,3,0,0,0,1,0,1,1,0,0,0,0
0.3865683865683866,0.3333333333333333,0.658420510250381,0.1760926582957317,2,0,0,1,0,0,1,1,0,0,0,0
0.4365274365274366,0.25,0.5404092899049354,0.0910137585392585,0,0,0,1,0,0,1,1,0,0,0,0
0.402948402948403,0.4166666666666667,0.7246479874397947,0.4045450795692472,1,0,0,0,1,1,0,1,0,0,0,0
0.20475020475020478,0.25,0.5670135526575922,0.1714132186485487,1,1,0,1,0,1,0,1,0,0,0,0
0.40540540540540543,0.16666666666666669,0.7469807783573689,0.3487445301277245,2,0,0,1,0,1,0,1,0,0,0,0
0.49795249795249796,0.25,0.6987650609210452,0.4668848387048603,3,1,0,1,0,0,1,0,0,1,0,0
0.2841932841932842,0.49999999999999994,0.7520386130197909,0.2041941055395148,0,0,1,0,0,0,1,0,0,1,0,0
0.10401310401310403,0.08333333333333333,0.8756115283084058,0.0513414945109303,2,0,0,1,0,1,0,0,1,0,0,0
0.1318591318591319,0.49999999999999994,0.6651704401790871,0.4576278578374402,0,0,0,0,1,0,1,0,1,0,0,0
0.28255528255528256,0.3333333333333333,0.6439405305599735,0.1510308854997418,1,0,0,1,0,0,1,0,0,1,0,0
0.22604422604422608,0.16666666666666669,0.665777563693976,0.0916432474683675,3,1,0,1,0,1,0,0,1,0,0,0
0.5503685503685504,0.3333333333333333,0.6754981542924665,0.0418765633903934,2,1,0,1,0,0,1,0,1,0,0,0
0.5257985257985258,0.25,0.4465506983010956,0.1301550363408407,1,0,0,1,0,0,1,0,0,1,0,0
0.3562653562653563,0.4166666666666667,0.6224378703974562,0.56732095242808,2,0,0,1,0,1,0,1,0,0,0,0
0.3734643734643735,0.08333333333333333,0.7448044606071434,0.2368895376904918,2,0,0,1,0,1,0,1,0,0,0,0
0.3177723177723178,0.16666666666666669,0.6309263861562289,0.1263717180934372,3,0,0,1,0,0,1,1,0,0,0,0
0.4201474201474202,0.6666666666666666,0.5910416671267649,0.5875496200077134,1,0,0,1,0,0,1,0,0,1,0,0
0.2366912366912367,0.16666666666666669,0.766211102154061,0.3631104438710401,0,0,0,0,1,0,1,1,0,0,0,0
0.5241605241605242,0.0,0.5734712719469195,0.1712988617090412,3,0,0,1,0,1,0,0,0,1,0,0
0.4234234234234235,0.08333333333333333,0.5800005158312758,0.4503835683396917,2,0,0,1,0,1,0,1,0,0,0,0
0.36199836199836205,0.3333333333333333,0.17436960658807002,0.7268912134105631,1,0,0,1,0,1,0,1,0,0,0,0
0.3742833742833743,0.3333333333333333,0.6120317431455683,0.1708394251318623,3,0,0,1,0,1,0,0,1,0,0,0
0.15888615888615892,0.4166666666666667,0.8842133879885812,0.4453520304386899,1,0,0,1,0,1,0,0,0,1,0,0
0.40540540540540543,0.16666666666666669,0.8643508606739425,0.2479394598758755,1,0,0,1,0,0,1,0,0,1,0,0
0.4242424242424243,0.25,0.6904608930235746,0.1761470348916853,1,0,0,1,0,0,1,0,1,0,0,0
0.3693693693693694,0.4166666666666667,0.7182623524254143,0.3767162015284582,2,0,0,1,0,1,0,0,0,0,0,1
0.5585585585585586,0.25,0.6232186842824775,0.2552082554839989,1,0,0,0,1,1,0,0,1,0,0,0
0.31203931203931207,0.16666666666666669,0.5837128440174666,0.3347233422815447,2,0,0,1,0,0,1,1,0,0,0,0
0.5397215397215398,0.4166666666666667,0.9011563113679092,0.1688867888302097,3,1,0,1,0,0,1,0,1,0,0,0
0.20884520884520885,0.5833333333333333,0.5397095834550258,0.0469943661868391,3,0,0,1,0,1,0,0,0,0,1,0
0.47256347256347264,0.25,0.856290584840518,0.1173450525974084,2,1,0,1,0,0,1,1,0,0,0,0
0.47993447993448,0.5833333333333333,0.8282549827507897,0.3777844483418183,2,0,0,1,0,0,1,0,0,1,0,0
0.5217035217035217,0.25,0.8435764244368792,0.5324639653657341,3,0,0,1,0,0,1,1,0,0,0,0
0.3652743652743653,0.3333333333333333,0.4118213363121269,0.1829522934102535,3,0,0,1,0,1,0,1,0,0,0,0
0.28992628992628994,0.08333333333333333,0.7952143977517764,0.2620414287147299,0,0,0,1,0,0,1,0,0,1,0,0
0.257985257985258,0.16666666666666669,0.6735195179928241,0.5530570798092004,1,1,0,1,0,1,0,1,0,0,0,0
0.470925470925471,0.25,0.7663403024302012,0.1873321956950991,3,0,0,1,0,1,0,0,0,1,0,0
0.43488943488943493,0.3333333333333333,0.6212970070778429,0.2220934135544943,4,0,0,1,0,0,1,0,0,0,0,1
0.6355446355446356,0.3333333333333333,0.6687029377445879,0.1819284163480438,2,0,0,1,0,1,0,0,0,0,0,1
0.5618345618345619,0.25,0.7925672577006156,0.220772042313129,0,0,0,1,0,1,0,1,0,0,0,0
0.2923832923832924,0.25,0.47193402511934357,0.3079429677667946,3,0,0,0,1,1,0,1,0,0,0,0
0.1924651924651925,0.3333333333333333,0.7593919474672682,0.310914675544881,0,0,0,1,0,1,0,0,1,0,0,0
0.3890253890253891,0.08333333333333333,0.8273174446866358,0.1353768117514176,2,0,0,1,0,1,0,0,0,0,1,0
0.8796068796068797,0.4166666666666667,0.5396806146937801,0.4627958291152952,3,0,0,1,0,0,1,0,1,0,0,0
0.07616707616707617,0.3333333333333333,0.6368557897291369,0.210760336107639,0,0,0,1,0,1,0,0,1,0,0,0
0.19574119574119575,0.25,0.6815959824472253,0.0891067621814086,2,1,0,1,0,0,1,1,0,0,0,0
0.30630630630630634,0.25,0.6639293807737856,0.2172346369333444,1,0,0,1,0,0,1,1,0,0,0,0
0.40622440622440625,0.08333333333333333,0.6739144256088692,0.0781786204933346,1,0,1,0,0,1,0,1,0,0,0,0
0.18591318591318595,0.3333333333333333,0.8916186323806833,0.3809217823563853,3,0,0,1,0,1,0,1,0,0,0,0
0.04422604422604423,0.6666666666666666,0.6125315931338142,0.4421678653893769,0,1,0,1,0,1,0,1,0,0,0,0
0.21949221949221953,0.3333333333333333,0.499532863144702,0.262163225769667,1,0,0,0,1,1,0,1,0,0,0,0
0.2055692055692056,0.16666666666666669,0.3341155749903493,0.3947167986477236,1,0,0,1,0,1,0,1,0,0,0,0
0.3185913185913186,0.25,0.7491749420665214,0.5113209685897349,2,0,0,0,1,1,0,1,0,0,0,0
0.21949221949221953,0.3333333333333333,0.7590263072794458,0.3411114413197104,3,0,0,1,0,0,1,0,1,0,0,0
0.27764127764127766,0.5833333333333333,0.6940347302343844,0.3494186217009423,1,0,0,1,0,1,0,0,0,1,0,0
0.45536445536445536,0.08333333333333333,0.6520458293838018,0.0934728380954026,3,0,0,1,0,1,0,0,1,0,0,0
0.6011466011466012,0.3333333333333333,0.7038711857493258,0.4230919470795365,1,0,0,0,1,1,0,1,0,0,0,0
0.3292383292383293,0.3333333333333333,0.6835751049862527,0.4136538833238118,1,0,0,1,0,1,0,1,0,0,0,0
0.2006552006552007,0.5833333333333333,0.6576104280723072,0.5949193450023103,4,0,0,1,0,0,1,1,0,0,0,0
0.3390663390663391,0.3333333333333333,0.5144092430530623,0.2763050161594562,2,0,0,1,0,1,0,1,0,0,0,0
0.610974610974611,0.25,0.7654994153238823,0.3414993798734011,0,0,0,1,0,1,0,0,0,1,0,0
0.42751842751842756,0.3333333333333333,0.5984665519326234,0.2545754466708829,1,0,0,1,0,1,0,0,1,0,0,0
0.4414414414414415,0.0,0.6814238059689235,0.5323479398793525,0,0,0,1,0,0,1,0,0,1,0,0
0.3218673218673219,0.08333333333333333,0.49360086858552854,0.6513851055388581,2,0,0,1,0,1,0,0,0,1,0,0
0.18345618345618347,0.08333333333333333,0.8460616468773569,0.2009422022023436,2,1,1,0,0,1,0,1,0,0,0,0
0.5290745290745291,0.25,0.580245176887547,0.5383924072977625,1,0,0,0,1,1,0,1,0,0,0,0
0.35872235872235875,0.16666666666666669,0.7026330838020696,0.3783454106504613,2,0,0,1,0,1,0,0,0,1,0,0
0.23751023751023753,0.16666666666666669,0.46107741837686067,0.1455240048095932,2,0,0,1,0,1,0,0,0,1,0,0
0.4332514332514333,0.25,0.5625604097912235,0.2974325073424809,0,0,0,0,1,0,1,0,1,0,0,0
0.6773136773136774,0.08333333333333333,0.7537914212148957,0.0613307842652052,4,0,0,1,0,1,0,0,0,1,0,0
0.393939393939394,0.25,0.34262799492156626,0.2107807917527769,2,1,0,0,1,1,0,0,0,1,0,0
0.2366912366912367,0.0,0.575632588618852,0.2503816709368838,2,0,0,1,0,1,0,0,1,0,0,0
0.38001638001638005,0.4166666666666667,0.6190673579662471,0.5056801631313542,0,0,0,1,0,1,0,1,0,0,0,0
0.2653562653562654,0.25,0.7098701173909036,0.7490069886295083,1,0,0,1,0,1,0,1,0,0,0,0
0.5135135135135136,0.4166666666666667,0.6613958576197141,0.2991685981380045,2,0,0,1,0,0,1,0,0,1,0,0
0.5331695331695332,0.0,0.8660683902146105,0.5073448726322272,4,0,0,1,0,1,0,0,1,0,0,0
0.24651924651924656,0.16666666666666669,0.5725288415643859,0.4677024098378993,1,0,0,0,1,1,0,0,1,0,0,0
0.3104013104013104,0.3333333333333333,0.7788428103634794,0.2415352597097335,1,0,1,0,0,1,0,1,0,0,0,0
0.1072891072891073,0.25,0.8527693036929441,0.108882263567597,0,0,0,0,1,1,0,0,1,0,0,0
0.28910728910728917,0.25,0.8027638683815286,0.1960120428796196,1,0,0,0,1,0,1,0,0,1,0,0
0.25061425061425063,0.16666666666666669,0.6835090828453645,0.5206392839541938,1,0,0,1,0,1,0,1,0,0,0,0
0.601965601965602,0.49999999999999994,0.642008747622648,0.4307406002464082,0,0,0,0,1,0,1,0,0,1,0,0
0.01883701883701884,0.08333333333333333,0.8730662034279008,0.2908574159995403,3,0,0,0,1,1,0,0,0,1,0,0
0.592956592956593,0.3333333333333333,0.8559674324803113,0.1645449873822892,2,0,0,1,0,0,1,0,1,0,0,0
0.3890253890253891,0.4166666666666667,0.5298655672877636,0.3435309279020751,2,0,0,1,0,0,1,1,0,0,0,0
0.23341523341523346,0.49999999999999994,0.8489585202148195,0.3284120814074146,0,0,0,0,1,1,0,1,0,0,0,0
0.3235053235053235,0.3333333333333333,0.4326187815518958,0.5020829613223124,0,0,0,1,0,1,0,0,1,0,0,0
0.20966420966420968,0.49999999999999994,0.6843331605053156,0.2053561205074865,0,1,0,1,0,0,1,1,0,0,0,0
0.22522522522522526,0.16666666666666669,0.5462065349027668,0.40868098195241,2,0,0,1,0,0,1,0,0,1,0,0
0.29402129402129407,0.16666666666666669,0.39841481354704544,0.5028496498439029,1,0,0,1,0,0,1,1,0,0,0,0
0.30139230139230144,0.49999999999999994,0.613460808665497,0.2101606705651172,1,0,0,0,1,0,1,0,1,0,0,0
0.3972153972153973,0.0,0.6354808233438314,0.1980153909214015,2,0,0,1,0,0,1,1,0,0,0,0
0.556920556920557,0.25,0.4074626857707041,0.1700964339815211,1,1,0,1,0,1,0,1,0,0,0,0
0.6527436527436528,0.3333333333333333,0.6477332577581334,0.3395501503525777,1,0,0,1,0,0,1,1,0,0,0,0
0.34889434889434895,0.3333333333333333,0.549461326958673,0.3924490521789008,3,0,0,1,0,0,1,0,1,0,0,0
0.3472563472563473,0.08333333333333333,0.6917069128671595,0.6375219878077687,2,0,0,1,0,1,0,1,0,0,0,0
0.18673218673218672,0.25,0.6707761162364739,0.1053006563630647,3,0,0,0,1,1,0,1,0,0,0,0
0.4127764127764128,0.25,0.7237035169206748,0.3206230276665276,2,1,0,1,0,0,1,1,0,0,0,0
0.12285012285012285,0.0,0.5525139828889633,0.0481853198515078,1,0,0,0,1,0,1,1,0,0,0,0
0.6904176904176905,0.08333333333333333,0.9969292099275767,0.1873123193893106,3,0,0,0,1,1,0,1,0,0,0,0
0.37510237510237515,0.0,0.7531638942961423,0.0607050866875773,0,0,1,0,0,1,0,1,0,0,0,0
0.3398853398853399,0.0,0.6237709920289586,0.3019403841263967,0,0,0,1,0,0,1,0,0,1,0,0
0.31941031941031944,0.08333333333333333,0.27177100388122566,0.5598257026251575,2,1,1,0,0,0,1,0,0,0,0,1
0.4291564291564292,0.6666666666666666,0.9052539281975797,0.609456666300387,0,0,0,1,0,0,1,1,0,0,0,0
0.4864864864864865,0.3333333333333333,0.8509990339315953,0.3531652221365268,3,0,0,1,0,1,0,0,0,1,0,0
0.24897624897624898,0.16666666666666669,0.6943376738057327,0.3881403655885528,3,0,0,1,0,1,0,1,0,0,0,0
0.28501228501228504,0.0,0.6856877868724365,0.5422329949580544,3,0,0,1,0,0,1,0,0,0,0,1
0.23587223587223588,0.08333333333333333,0.5796541361777592,0.4107876887811487,5,0,1,0,0,0,1,1,0,0,0,0
0.5511875511875513,0.08333333333333333,0.875161276260255,0.1522618474101554,2,0,0,1,0,0,1,0,1,0,0,0
0.1580671580671581,0.08333333333333333,0.8078871630596004,0.7627236947749233,1,0,0,1,0,1,0,0,0,1,0,0
0.3472563472563473,0.4166666666666667,0.4342294185024822,0.3664138217416104,2,0,1,0,0,1,0,1,0,0,0,0
0.4578214578214579,0.3333333333333333,0.7367222193840246,0.1894670070538859,2,0,0,1,0,0,1,0,0,0,1,0
0.6396396396396397,0.3333333333333333,0.8591715570636056,0.4046467183793069,0,0,0,1,0,1,0,1,0,0,0,0
0.24406224406224408,0.3333333333333333,0.857701327687969,0.5561045030961586,1,1,1,0,0,0,1,0,0,1,0,0
0.40950040950040956,0.25,0.47788871415583156,0.3287016311833027,1,0,0,1,0,1,0,0,0,0,0,1
0.21212121212121215,0.08333333333333333,0.3591898474769133,0.66299704925276,1,0,0,0,1,0,1,0,1,0,0,0
0.22113022113022118,0.4166666666666667,0.6743461181157776,0.2762334921826015,2,0,0,1,0,1,0,0,1,0,0,0
0.26699426699426704,0.3333333333333333,0.5813648482750768,0.4268119394852953,0,0,0,1,0,1,0,0,0,1,0,0
0.8877968877968878,0.08333333333333333,0.6613988307674672,0.2231401154727901,2,0,0,1,0,0,1,1,0,0,0,0
0.5864045864045865,0.0,0.7657535782123941,0.3077078888995699,1,0,0,1,0,1,0,0,0,0,1,0
0.3521703521703522,0.25,0.667250708094613,0.3870927747327053,1,0,0,1,0,0,1,1,0,0,0,0
0.23505323505323505,0.0,0.8459773382096462,0.217870240335597,2,0,0,1,0,1,0,1,0,0,0,0
0.09172809172809172,0.3333333333333333,0.7490858851311862,0.404951564348384,2,0,0,1,0,0,1,1,0,0,0,0
0.393939393939394,0.25,0.6428878728676072,0.1980620521309442,0,1,0,1,0,0,1,1,0,0,0,0
0.21212121212121215,0.4166666666666667,0.7754401492884091,0.236019054703773,1,0,0,1,0,1,0,1,0,0,0,0
0.4045864045864046,0.0,0.7468488818299686,0.1869184964938555,1,0,0,1,0,1,0,0,0,0,1,0
0.5651105651105651,0.0,0.6161245182899151,0.5992097652521454,1,1,0,0,1,1,0,0,1,0,0,0
0.17199017199017202,0.0,0.8260530300812515,0.4313686202357725,2,0,0,0,1,1,0,0,1,0,0,0
0.44471744471744473,0.16666666666666669,0.8951601267984693,0.3831560122308209,2,0,0,1,0,1,0,0,0,1,0,0
0.49140049140049147,0.0,0.8273343695979382,0.4857589775575517,1,1,0,1,0,1,0,1,0,0,0,0
0.6085176085176086,0.3333333333333333,0.9182596949816624,0.1546451594904367,0,0,0,1,0,0,1,0,0,1,0,0
0.3693693693693694,0.49999999999999994,0.63911817217532,0.2540012017700736,2,1,0,1,0,1,0,1,0,0,0,0
0.33579033579033585,0.16666666666666669,0.8627882507903297,0.5353583100700683,0,0,0,0,1,1,0,1,0,0,0,0
0.34561834561834565,0.25,0.870524709689886,0.3411809651943888,2,0,0,0,1,1,0,1,0,0,0,0
0.8190008190008191,0.16666666666666669,0.8225568462499082,0.0796539800191628,1,1,0,0,1,0,1,0,1,0,0,0
0.7780507780507782,0.49999999999999994,0.06681017333722816,0.2094494799089607,1,0,0,1,0,1,0,0,0,1,0,0
0.6420966420966422,0.25,0.6346959684905602,0.1245533462073702,3,0,0,0,1,0,1,0,0,1,0,0
0.2268632268632269,0.25,0.6796641141919648,0.1142464176544391,1,0,0,1,0,0,1,1,0,0,0,0
0.2366912366912367,0.25,0.7722313690427358,0.5335802308110477,1,0,0,1,0,0,1,0,0,0,0,1
0.6027846027846029,0.08333333333333333,0.7302889237011431,0.1772942278537421,1,0,0,1,0,1,0,0,1,0,0,0
0.13841113841113845,0.4166666666666667,0.8203673793587442,0.394314502921196,2,0,0,1,0,1,0,1,0,0,0,0
0.17690417690417692,0.08333333333333333,0.7437035423221507,0.1206830579343278,2,0,0,1,0,0,1,1,0,0,0,0
0.2997542997542998,0.16666666666666669,0.7490066046010536,0.4368703503594418,1,0,0,0,1,1,0,1,0,0,0,0
0.22440622440622443,0.25,0.7956021079158122,0.3927211050035888,2,1,0,1,0,0,1,1,0,0,0,0
0.37018837018837025,0.16666666666666669,0.7727099599648457,0.1355578996350666,1,0,0,0,1,1,0,1,0,0,0,0
0.5446355446355446,0.3333333333333333,0.6919120227287984,0.2884866093990267,3,0,0,0,1,0,1,0,0,1,0,0
0.24160524160524166,0.25,0.6632196475547081,0.3961354801328169,3,0,0,1,0,1,0,1,0,0,0,0
0.6904176904176905,0.4166666666666667,0.7017672748011291,0.311911799743328,1,0,0,0,1,1,0,0,0,1,0,0
0.5167895167895168,0.08333333333333333,0.560378463028177,0.4323947826339997,0,0,0,1,0,1,0,0,1,0,0,0
0.46846846846846846,0.0,0.6028912818122243,0.066287391960325,1,1,0,1,0,1,0,1,0,0,0,0
0.5913185913185913,0.25,0.6091622310956619,0.5541354008683255,1,0,0,1,0,0,1,0,0,1,0,0
0.11711711711711713,0.16666666666666669,0.7099040791946484,0.7821690450501914,1,0,0,0,1,1,0,1,0,0,0,0
0.4733824733824734,0.3333333333333333,0.8626299874244817,0.7152704955168678,4,0,0,0,1,1,0,1,0,0,0,0
0.17772317772317775,0.49999999999999994,0.6852420419147943,0.6471679469397498,1,0,0,1,0,1,0,0,1,0,0,0
0.18837018837018837,0.16666666666666669,0.5632388207790372,0.6129333760668051,1,0,0,0,1,1,0,1,0,0,0,0
0.33742833742833744,0.3333333333333333,0.8213783983572365,0.6187482520249442,1,0,0,0,1,1,0,1,0,0,0,0
0.4897624897624898,0.4166666666666667,0.7281719910622306,0.3442998834876844,3,0,0,1,0,1,0,1,0,0,0,0
0.35135135135135137,0.0,0.9388707726966005,0.4271570441204733,1,0,0,0,1,0,1,0,0,0,0,1
0.055692055692055695,0.25,0.4935437131732052,0.5212627354544617,2,0,0,1,0,0,1,0,0,1,0,0
0.402948402948403,0.3333333333333333,0.22463915997085623,0.5267663367902657,3,0,0,0,1,1,0,1,0,0,0,0
0.37018837018837025,0.4166666666666667,0.5886915926519843,0.6852365355961572,2,0,0,0,1,1,0,0,1,0,0,0
0.19164619164619168,0.25,0.6073037587582634,0.1782288597501372,3,0,0,0,1,0,1,1,0,0,0,0
0.3660933660933661,0.16666666666666669,0.7001153773280413,0.4954446670038522,5,0,0,1,0,0,1,1,0,0,0,0
0.552006552006552,0.08333333333333333,0.7106832746272909,0.1346163935140759,0,0,0,1,0,1,0,1,0,0,0,0
0.28255528255528256,0.0,0.7159546242293571,0.7147687034763425,2,0,0,1,0,0,1,0,1,0,0,0
0.2923832923832924,0.25,0.7753012056769296,0.1049646501492337,1,0,1,0,0,1,0,1,0,0,0,0
0.23095823095823098,0.25,0.8638809322046805,0.1396521953913632,2,0,0,0,1,1,0,1,0,0,0,0
0.1924651924651925,0.49999999999999994,0.4086665532474614,0.4200305256848858,1,0,0,1,0,1,0,1,0,0,0,0
0.2784602784602785,0.49999999999999994,0.6117564492907499,0.3126168778929022,0,0,0,1,0,1,0,0,1,0,0,0
0.3415233415233416,0.16666666666666669,0.7756062629537149,0.1795644113160539,2,0,0,1,0,0,1,1,0,0,0,0
0.029484029484029492,0.3333333333333333,0.6367665091354059,0.5644702943592489,1,0,0,0,1,0,1,1,0,0,0,0
0.4701064701064701,0.4166666666666667,0.6699648805312282,0.3221562334185651,2,1,1,0,0,1,0,0,0,1,0,0
0.08845208845208845,0.4166666666666667,0.831307434086356,0.3334490677255481,1,1,0,0,1,0,1,0,1,0,0,0
0.28009828009828014,0.3333333333333333,0.6799603073247555,0.2140476787413973,0,0,0,1,0,1,0,1,0,0,0,0
0.24078624078624083,0.16666666666666669,0.5967245413495819,0.2713336621556078,2,0,0,1,0,1,0,0,0,1,0,0
0.40540540540540543,0.5833333333333333,0.8609215022085928,0.1774959381496724,1,0,0,1,0,1,0,0,1,0,0,0
0.3480753480753481,0.3333333333333333,0.9016827293404491,0.3549355641249846,0,0,0,1,0,1,0,1,0,0,0,0
0.5773955773955775,0.08333333333333333,0.8201496166542249,0.1617733516240032,2,0,0,1,0,1,0,1,0,0,0,0
0.4078624078624079,0.16666666666666669,0.5687991611037476,0.4871627789367455,1,0,0,1,0,1,0,1,0,0,0,0
0.46928746928746934,0.3333333333333333,0.6505984540057739,0.4932174513433608,2,0,0,0,1,1,0,0,0,0,0,1
0.47256347256347264,0.4166666666666667,0.7573235520430344,0.4137301125424091,0,0,0,0,1,0,1,0,0,0,0,1
0.0,0.25,0.8296811983793433,0.548670700722604,2,0,0,1,0,1,0,0,1,0,0,0
0.4971334971334972,0.08333333333333333,0.7788779487943922,0.6400695040289837,0,0,0,1,0,0,1,0,1,0,0,0
0.24406224406224408,0.0,0.711501614029069,0.4948162244248963,2,0,0,1,0,0,1,0,1,0,0,0
0.10810810810810813,0.08333333333333333,0.6941625306449914,0.0827601127322096,4,0,0,1,0,1,0,1,0,0,0,0
0.334971334971335,0.25,0.7575540171359879,0.0403581549123174,3,0,0,1,0,1,0,0,0,1,0,0
0.2817362817362818,0.49999999999999994,0.6592065784599735,0.1174187094376282,0,0,0,1,0,0,1,1,0,0,0,0
0.22768222768222773,0.49999999999999994,0.6880953626792222,0.3256883622403312,0,0,0,0,1,0,1,0,1,0,0,0
0.41932841932841936,0.0,0.7713048452707079,0.2323533584968118,1,0,0,1,0,0,1,1,0,0,0,0
0.17199017199017202,0.0,0.6121737266576669,0.179063917297639,1,0,0,1,0,1,0,0,1,0,0,0
0.6281736281736282,0.3333333333333333,0.8415373408758734,0.3849438875686665,3,0,0,1,0,1,0,1,0,0,0,0
0.0,0.16666666666666669,0.5337105896807032,0.2002238278570741,2,0,0,1,0,1,0,0,0,0,0,1
0.4930384930384931,0.08333333333333333,0.5666426135288843,0.4444411958678387,2,0,0,1,0,1,0,1,0,0,0,0
0.5544635544635546,0.16666666666666669,0.6448611441381352,0.6503009195721551,0,0,1,0,0,0,1,1,0,0,0,0
0.6076986076986077,0.4166666666666667,0.733186751041916,0.7293871938831017,0,0,0,1,0,0,1,1,0,0,0,0
0.34070434070434075,0.16666666666666669,0.7789282851307249,0.3465807810916821,1,0,0,1,0,1,0,0,1,0,0,0
0.3431613431613432,0.16666666666666669,0.6035230144553296,0.5341407710511302,3,1,0,1,0,1,0,1,0,0,0,0
0.1973791973791974,0.08333333333333333,0.59329159958483,0.4683422748641579,2,0,0,1,0,1,0,0,1,0,0,0
0.30139230139230144,0.16666666666666669,0.8600922801445041,0.586240588332457,2,0,0,1,0,0,1,0,0,1,0,0
0.11957411957411958,0.16666666666666669,0.7330345008844923,0.4930527700969339,3,0,0,1,0,0,1,1,0,0,0,0
0.3185913185913186,0.25,0.829014755209006,0.2751071699800814,0,0,0,1,0,1,0,1,0,0,0,0
0.352989352989353,0.3333333333333333,0.7115520182229627,0.1223228415765508,1,1,0,1,0,0,1,1,0,0,0,0
0.6298116298116299,0.3333333333333333,0.8724935164203457,0.2275319384242436,3,0,0,0,1,1,0,0,0,1,0,0
0.7149877149877151,0.5833333333333333,0.7227910567913862,0.1935600127851865,1,0,0,0,1,0,1,1,0,0,0,0
0.4545454545454546,0.3333333333333333,0.5872037548162927,0.0499507055782822,2,0,0,0,1,1,0,1,0,0,0,0
0.2743652743652744,0.4166666666666667,0.8375398872695903,0.516370593280863,2,0,0,0,1,1,0,0,0,1,0,0
0.334971334971335,0.25,0.609182839056598,0.1234389509814353,0,1,0,0,1,1,0,1,0,0,0,0
0.28091728091728096,0.4166666666666667,0.7510288676631435,0.3384181133579463,1,0,0,1,0,1,0,1,0,0,0,0
0.3791973791973792,0.25,0.6015464834537373,0.0684090445886974,1,0,0,1,0,0,1,0,0,1,0,0
0.4250614250614251,0.25,0.7094411622095155,0.274598124130032,1,0,0,1,0,0,1,0,1,0,0,0
0.6101556101556103,0.25,0.6300519859556846,0.2171565932040465,1,1,0,1,0,1,0,0,0,1,0,0
0.5954135954135955,0.3333333333333333,0.5846926960551433,0.2877858101548252,1,0,0,1,0,1,0,0,0,1,0,0
0.2153972153972154,0.3333333333333333,0.5827963804517224,0.1007899259576559,1,0,0,1,0,1,0,0,0,1,0,0
0.29320229320229324,0.08333333333333333,0.8084538794466289,0.3367908803348763,1,0,0,1,0,0,1,1,0,0,0,0
0.1924651924651925,0.25,0.8434930451425263,0.7230137202398635,0,0,0,1,0,1,0,1,0,0,0,0
0.49467649467649477,0.4166666666666667,0.0980919731121142,0.3110895485100108,2,0,0,1,0,1,0,0,1,0,0,0
